Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act6,Task arrival date_last_act6
2022-12-12 15:47:34.253,2022-12-12 15:47:36.410,2022-12-13 13:53:24.817,2022-12-13 15:37:03.063,2022-12-19 10:43:26.640,100,102,103,104,107,1723,Robot,10606,1723,1723,1723,Non identifiable,10606,1723,1723,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,22,1,139,2,0,21,1,138,2,1,2,3,4,5,0,0,0,4,0,4,0,11,4,4,1,0,1,1,1,29,0,49,29,29,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,102,2022-12-19 13:07:37.723
2022-12-13 13:22:33.670,2022-12-13 13:22:35.403,2022-12-14 06:40:12.860,2022-12-14 09:08:19.150,2022-12-14 13:38:08.883,100,102,103,104,102,1274,4322,10606,8610,Robot,1274,4322,10606,8610,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,17,2,4,0,0,17,2,4,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,0,4,0,1,1,0,40,57,49,59,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2022-12-14 14:19:50.097
2022-12-14 08:49:22.107,2022-12-14 08:49:22.543,2022-12-19 00:29:31.617,2022-12-26 11:46:45.390,2022-12-26 15:34:51.030,100,102,103,104,107,9512,4322,10606,9512,9512,9512,4322,10606,9512,9512,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,111,179,3,0,0,111,11,3,0,1,2,3,4,5,0,4,6,0,0,5,21,11,5,5,2,0,1,2,2,54,57,49,54,54,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,5,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,102,2022-12-26 15:51:21.500
2022-12-14 11:55:13.687,2022-12-14 11:55:14.590,2022-12-14 17:29:44.013,2022-12-15 17:33:30.687,2022-12-16 09:28:01.147,100,102,103,104,107,1100,Robot,10606,1100,1100,1100,Non identifiable,10606,1100,1100,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,5,24,15,0,0,5,24,14,0,1,2,3,4,5,0,0,0,0,0,5,0,11,5,5,2,0,1,2,2,42,0,49,42,42,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,102,2022-12-16 09:51:17.447
2022-12-15 08:29:54.243,2022-12-15 08:30:10.700,2022-12-15 16:10:52.900,2022-12-16 08:57:18.547,2022-12-16 09:07:49.770,100,102,103,104,107,9391,Robot,10606,9391,9391,9391,Non identifiable,10606,9391,9391,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,7,16,0,7,0,7,16,0,0,1,2,3,4,5,0,0,0,0,0,1,0,11,1,1,1,0,1,1,1,53,0,49,53,53,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,1,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,102,2022-12-16 16:50:33.023
2022-12-19 16:42:10.187,2022-12-19 16:42:10.827,2022-12-20 16:46:57.177,2022-12-20 22:58:18.997,2022-12-21 10:21:34.153,100,102,103,104,107,1100,4960,10606,1100,1100,1100,4960,10606,1100,1100,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,24,6,11,0,0,23,6,9,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,2,0,1,2,2,42,46,49,42,42,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,1,0,8,1,1,1,1,1,1,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,102,2022-12-21 10:23:38.240
2022-12-20 10:52:41.790,2022-12-20 10:52:42.277,2022-12-21 12:05:49.817,2022-12-21 14:07:18.180,2022-12-21 14:30:00.320,100,102,103,102,102,Robot,4960,10606,Robot,Robot,Non identifiable,4960,10606,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,278,290,290,0,25,2,0,0,0,25,1,0,0,1,2,3,4,5,0,0,0,0,0,0,21,11,0,0,0,0,1,0,0,0,46,49,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,102,2022-12-21 14:31:05.827
2022-12-20 11:49:45.487,2022-12-20 11:50:02.613,2022-12-21 12:35:41.947,2022-12-21 14:25:48.380,2022-12-21 14:54:28.127,100,102,103,102,103,7667,Robot,10606,Robot,10606,7667,Non identifiable,10606,Non identifiable,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,278,273,278,0,24,1,0,1,0,24,1,0,0,1,2,3,4,5,0,0,0,0,0,3,0,11,0,11,2,0,1,0,1,58,0,49,0,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,3,2,0,7,1,1,1,1,1,1,0,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,102,2022-12-21 15:54:42.447
2022-12-20 16:11:24.350,2022-12-20 16:11:25.663,2022-12-21 16:12:18.047,2022-12-21 16:36:31.007,2022-12-21 18:07:32.083,100,102,102,103,104,10340,Robot,4960,10606,10340,10340,Non identifiable,4960,10606,10340,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,24,0,1,0,0,24,0,1,0,1,2,3,4,5,0,0,0,0,0,6,0,21,11,6,6,0,0,1,6,52,0,46,49,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,102,2022-12-21 18:09:51.063
2022-12-22 09:01:39.740,2022-12-22 09:01:40.257,2022-12-22 09:12:04.527,2022-12-22 15:49:56.657,2022-12-22 16:07:31.693,100,102,102,102,102,9613,4322,Robot,Robot,4322,9613,4322,Non identifiable,Non identifiable,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,6,0,8,0,0,6,0,8,1,2,3,4,5,0,0,0,0,0,5,21,0,0,21,5,0,0,0,0,54,57,0,0,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-12-23 00:49:56.367
2022-12-22 15:17:06.203,2022-12-22 15:17:07.610,2022-12-22 16:14:05.883,2022-12-22 18:46:44.333,2022-12-23 00:45:11.060,100,102,102,102,102,334,Robot,Robot,4322,Robot,334,Non identifiable,Non identifiable,4322,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,2,5,9,0,0,2,5,9,1,2,3,4,5,0,0,0,0,0,5,0,0,21,0,7,0,0,0,0,46,0,0,57,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,1,4,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,0,1,0,0,0,2,1,0,102,2022-12-23 10:19:17.767
2022-12-23 08:57:49.127,2022-12-23 08:57:54.797,2022-12-23 09:24:04.533,2022-12-23 10:32:05.157,2022-12-23 11:14:33.313,100,102,102,102,103,7943,4960,Robot,4960,10606,7943,4960,Non identifiable,4960,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,273,278,0,0,1,0,2,0,0,1,0,0,1,2,3,4,5,0,0,0,0,0,5,21,0,21,11,1,0,0,0,1,56,46,0,46,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,102,2022-12-23 13:48:07.003
2022-12-23 10:38:08.950,2022-12-23 10:38:09.530,2022-12-23 14:14:57.443,2022-12-23 15:21:29.967,2022-12-23 15:27:00.900,100,102,101,102,101,8977,4322,8977,4960,8977,8977,4322,8977,4960,8977,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,3,1,0,69,0,0,1,0,69,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,2,0,2,0,2,53,57,53,46,53,Non applicable,300,Non applicable,183,Non applicable,2,5,3,2,2,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,102,2022-12-26 13:25:49.723
2022-12-23 13:11:30.343,2022-12-23 13:11:30.920,2022-12-23 13:19:59.523,2022-12-26 14:32:23.950,2022-12-26 14:44:49.290,100,102,102,103,104,6977,4731,4731,10606,9512,6977,4731,4731,10606,9512,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,0,73,0,363,0,0,0,0,363,1,2,3,4,5,0,0,0,0,14,5,21,21,11,5,11,1,1,1,2,57,52,52,49,54,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,3,2,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,102,2023-01-10 18:26:02.410
2022-12-26 15:15:24.627,2022-12-26 15:15:25.627,2022-12-26 18:46:58.187,2022-12-27 12:33:47.953,2022-12-27 12:57:56.973,100,102,102,103,104,7818,Robot,3791,10606,10708,7818,Non identifiable,3791,10606,10708,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,3,17,0,44,0,0,16,0,1,1,2,3,4,5,0,0,0,0,0,6,0,21,11,5,7,0,0,1,6,55,0,36,49,51,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,102,2022-12-29 09:32:18.497
2022-12-28 09:44:35.023,2022-12-28 09:44:39.853,2022-12-28 15:39:25.540,2022-12-29 08:42:07.740,2022-12-29 09:27:16.990,100,102,101,102,101,11151,4731,11151,4731,11151,11151,4731,11151,4731,11151,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,5,17,0,2,0,5,1,0,2,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,1,1,1,1,1,56,52,56,52,56,Non applicable,300,Non applicable,300,Non applicable,2,5,3,2,2,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,102,2022-12-29 12:02:44.207
2022-12-29 17:09:12.927,2022-12-29 17:09:21.990,2022-12-30 08:40:11.697,2022-12-30 10:14:19.413,2022-12-30 14:59:14.903,100,102,103,102,102,9724,4960,10606,4960,3791,9724,4960,10606,4960,3791,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,278,290,290,0,15,1,4,138,0,15,1,0,137,1,2,3,4,5,0,0,0,0,5,5,21,11,21,21,5,0,1,0,0,53,46,49,46,36,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2023-01-05 09:03:12.783
2023-01-02 10:14:03.050,2023-01-02 10:14:03.940,2023-01-02 12:29:45.933,2023-01-02 14:08:28.127,2023-01-03 10:43:34.447,100,102,103,104,107,10847,Robot,10606,10847,10847,10847,Non identifiable,10606,10847,10847,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,2,1,20,0,0,1,1,20,0,1,2,3,4,5,0,0,0,0,0,6,0,11,6,6,0,0,1,0,0,49,0,49,49,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,1,4,1,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,102,2023-01-03 10:51:35.860
2023-01-02 16:43:09.807,2023-01-02 16:43:11.323,2023-01-03 08:21:14.777,2023-01-03 08:38:01.733,2023-01-03 09:56:18.093,100,102,103,104,102,876,4322,73,795,Robot,876,4322,73,795,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,15,0,1,0,0,15,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,8,6,0,3,0,2,2,0,41,57,53,45,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2023-01-03 10:32:44.770
2023-01-03 08:41:57.043,2023-01-03 08:41:57.733,2023-01-03 15:42:50.147,2023-01-03 15:52:45.070,2023-01-03 15:55:01.877,100,102,102,102,102,7616,3791,4960,Robot,Robot,7616,3791,4960,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,7,0,0,2,0,6,0,0,2,1,2,3,4,5,0,0,0,0,0,4,21,21,0,0,1,0,0,0,0,57,36,46,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-01-03 18:21:25.533
2023-01-03 18:00:34.730,2023-01-03 18:00:36.450,2023-01-04 10:28:26.910,2023-01-04 11:57:00.890,2023-01-04 15:47:23.307,100,102,103,104,107,8690,4731,10925,8690,8690,8690,4731,10925,8690,8690,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,16,1,3,1,0,16,1,3,1,1,2,3,4,5,0,0,0,0,0,6,21,8,6,6,5,1,2,5,5,55,52,53,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,4,1,0,9,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,0,2,0,0,0,0,102,2023-01-04 17:47:00.100
2023-01-04 15:00:58.537,2023-01-04 15:01:01.943,2023-01-05 13:53:26.050,2023-01-05 14:43:44.073,2023-01-05 14:57:23.357,100,102,103,104,102,9512,Robot,10606,9512,Robot,9512,Non identifiable,10606,9512,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,22,0,0,0,0,22,0,0,0,1,2,3,4,5,0,0,0,0,0,5,0,11,5,0,2,0,1,2,0,54,0,49,54,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,102,2023-01-05 15:42:15.230
2023-01-05 10:09:37.010,2023-01-05 10:09:40.413,2023-01-05 17:33:19.713,2023-01-06 08:12:07.833,2023-01-06 13:46:30.080,100,102,102,102,102,8262,Robot,3791,4960,Robot,8262,Non identifiable,3791,4960,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,7,14,5,68,0,6,14,5,68,1,2,3,4,5,0,0,0,0,3,5,0,21,21,0,11,0,0,0,0,59,0,36,46,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2023-01-09 10:36:08.317
2023-01-05 11:17:57.413,2023-01-05 11:17:59.617,2023-01-05 18:58:42.077,2023-01-06 08:41:33.647,2023-01-06 10:05:23.313,100,102,102,102,102,9416,Robot,3791,Robot,Robot,9416,Non identifiable,3791,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,7,13,1,3,0,7,13,1,3,1,2,3,4,5,0,0,0,0,0,5,0,21,0,0,2,0,0,0,0,53,0,36,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,1,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,102,2023-01-06 13:44:44.727
2023-01-06 12:22:28.393,2023-01-06 12:22:31.923,2023-01-06 17:29:52.917,2023-01-06 21:35:32.420,2023-01-09 09:04:25.330,100,102,103,104,107,8091,Robot,8804,7847,8091,8091,Non identifiable,8804,7847,8091,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,5,4,59,8,0,4,3,59,8,1,2,3,4,5,0,0,0,0,0,5,0,8,5,5,3,0,8,4,3,58,0,60,52,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,102,2023-01-09 17:17:51.493
2023-01-06 16:10:35.693,2023-01-06 16:10:46.147,2023-01-10 15:36:28.267,2023-01-11 11:46:38.067,2023-01-11 13:46:29.410,100,105,106,105,101,1147,9725,4960,9083,1147,1147,9725,4960,9083,1147,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,273,271,272,0,95,20,1,0,0,70,19,0,0,1,2,3,4,5,0,1,0,0,0,5,32,21,59,5,1,2,0,5,1,42,51,46,52,42,Non applicable,Non applicable,Non applicable,300,Non applicable,3,4,4,1,1,4,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,105,2023-01-11 13:51:04.023
2023-01-06 16:40:16.380,2023-01-06 16:40:23.053,2023-01-06 17:32:47.337,2023-01-06 20:34:32.410,2023-01-09 18:44:31.283,100,102,103,104,107,11151,4731,8804,6817,11151,11151,4731,8804,6817,11151,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,0,3,70,14,0,0,2,63,14,1,2,3,4,5,0,0,0,0,0,5,21,8,5,5,1,1,8,5,1,56,52,60,62,56,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,4,4,1,0,8,1,1,1,1,1,1,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,102,2023-01-10 09:05:04.923
2023-01-06 17:21:21.733,2023-01-06 17:21:29.563,2023-01-08 05:18:30.747,2023-01-08 16:52:11.867,2023-01-09 07:35:04.790,100,102,103,104,104,8486,4322,8804,10340,10340,8486,4322,8804,10340,10340,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,273,300,290,279,0,35,11,14,1,0,35,11,14,1,1,2,3,4,5,0,0,0,0,0,6,21,8,6,6,1,0,8,6,6,58,57,60,52,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,4,1,0,7,1,1,1,1,1,1,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,102,2023-01-09 09:29:10.320
2023-01-06 18:25:11.120,2023-01-06 18:25:16.823,2023-01-10 15:44:14.773,2023-01-10 15:49:10.377,2023-01-10 17:44:49.600,100,105,101,105,101,1251,9083,1251,9083,1251,1251,9083,1251,9083,1251,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,93,0,1,23,0,68,0,1,0,1,2,3,4,5,0,1,0,0,0,6,59,6,59,6,3,5,3,5,3,40,52,40,52,40,Non applicable,300,Non applicable,300,Non applicable,3,3,5,0,2,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,105,2023-01-11 17:12:50.410
2023-01-09 12:54:46.340,2023-01-09 12:54:51.263,2023-01-09 13:45:53.430,2023-01-09 13:55:08.413,2023-01-09 14:08:52.510,100,102,103,102,103,9880,4960,10606,Robot,10606,9880,4960,10606,Non identifiable,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,278,273,278,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,1,21,11,0,11,1,0,1,0,1,48,46,49,0,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,102,2023-01-09 14:22:19.463
2023-01-10 09:17:47.420,2023-01-10 09:17:52.140,2023-01-10 11:08:40.767,2023-01-11 10:55:08.367,2023-01-11 11:05:42.247,100,102,101,101,101,10770,Robot,10770,10770,10770,10770,Non identifiable,10770,10770,10770,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Requester response to rejection,Submit initial request,Non identifiable,Task returned to team,Task returned to team,Non identifiable,270,271,290,290,272,0,1,23,0,0,0,1,23,0,0,1,2,3,4,5,0,0,0,0,0,4,0,4,4,4,0,0,0,0,0,49,0,49,49,49,Non applicable,300,Non applicable,Non applicable,Non applicable,2,4,4,1,1,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-01-11 11:06:58.347
2023-01-10 09:48:07.003,2023-01-10 09:48:19.147,2023-01-10 11:17:28.980,2023-01-10 11:21:04.390,2023-01-10 11:57:05.390,100,102,102,102,102,9880,Robot,4960,Robot,Robot,9880,Non identifiable,4960,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,1,0,0,7,0,1,0,0,7,1,2,3,4,5,0,0,0,0,0,1,0,21,0,0,1,0,0,0,0,48,0,46,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,1,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,102,2023-01-10 19:04:40.140
2023-01-11 10:40:56.220,2023-01-11 10:40:57.970,2023-01-11 12:25:50.413,2023-01-11 12:32:41.273,2023-01-11 14:42:02.970,100,102,102,102,102,768,4960,Robot,Robot,4960,768,4960,Non identifiable,Non identifiable,4960,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,1,0,2,22,0,1,0,2,22,1,2,3,4,5,0,0,0,0,0,5,21,0,0,21,0,0,0,0,0,43,46,0,0,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2023-01-12 13:31:08.200
2023-01-11 14:07:16.010,2023-01-11 14:07:16.727,2023-01-11 14:28:26.937,2023-01-11 15:34:20.300,2023-01-11 15:43:06.890,100,102,103,104,107,10473,4960,10925,8687,10473,10473,4960,10925,8687,10473,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,0,1,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,8,6,5,4,0,2,2,4,50,46,53,55,50,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,102,2023-01-11 16:02:12.200
2023-01-13 10:45:15.497,2023-01-13 10:45:16.260,2023-01-13 10:53:38.897,2023-01-13 11:42:43.043,2023-01-13 12:59:22.770,100,102,103,104,107,9958,Robot,10606,9958,9958,9958,Non identifiable,10606,9958,9958,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,0,0,1,1,0,0,0,1,0,1,2,3,4,5,0,0,0,0,0,5,0,11,5,5,6,0,1,6,6,48,0,49,48,48,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,102,2023-01-13 14:16:51.140
