Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Task arrival date_act6,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Actvity ID_act6,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task Executer_act6,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task executer department_act6,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Task Type_act6,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,Action_act6,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,idBPMApplicationAction_act6,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and execution_act6,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Period between arrival and capture_act6,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Cumulative Length of Process_act6,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Overdue Days_act6,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Role ID_act6,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Years in Org Position_act6,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,Age_act6,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,idBPMRequirement_act6,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act7,Task arrival date_last_act7
2023-08-14 17:24:39.137,2023-08-14 17:24:41.027,2023-08-15 07:48:41.130,2023-08-16 11:24:53.540,2023-08-16 11:45:19.820,2023-08-16 12:22:28.867,100,102,102,102,102,102,211,4322,4960,4731,4731,4731,211,4322,4960,4731,4731,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,14,27,0,0,22,0,14,27,0,0,22,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,21,21,21,0,0,0,1,1,1,47,57,46,52,52,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,5,1,5,0,4,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,102,2023-08-17 11:05:39.390
2023-08-16 17:47:57.297,2023-08-16 17:47:58.780,2023-08-17 15:22:45.790,2023-08-17 16:08:17.020,2023-08-18 09:26:29.627,2023-08-18 09:31:58.797,100,102,101,102,101,102,998,4960,998,4960,998,4731,998,4960,998,4960,998,4731,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,271,272,290,0,21,0,17,0,0,0,21,0,17,0,0,1,2,3,4,5,6,0,0,0,0,0,0,3,21,3,21,3,21,1,0,1,0,1,1,43,46,43,46,43,52,Non applicable,300,Non applicable,300,Non applicable,Non applicable,3,3,3,3,2,6,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,102,2023-08-18 09:51:10.687
2023-08-18 17:17:43.950,2023-08-18 17:17:45.823,2023-08-18 22:15:31.683,2023-08-21 15:58:08.317,2023-08-23 09:21:15.010,2023-08-23 11:03:38.077,100,102,101,102,104,107,11359,4322,11359,4322,11359,11359,11359,4322,11359,4322,11359,11359,Initial Request,Execution,Requester response to rejection,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,271,272,275,282,278,0,4,65,41,1,22,0,4,65,40,0,22,1,2,3,4,5,6,0,0,0,0,0,0,4,21,4,21,4,4,3,0,3,0,3,3,48,57,48,57,48,48,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,2,6,4,2,1,7,1,1,1,1,1,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,102,2023-08-24 09:08:53.857
2023-08-21 16:29:50.953,2023-08-21 16:29:53.593,2023-08-21 22:30:45.170,2023-08-22 09:10:38.050,2023-08-22 09:34:13.363,2023-08-22 10:04:51.470,100,102,101,102,102,101,979,4322,979,4731,4322,979,979,4322,979,4731,4322,979,Initial Request,Execution,Requester response to rejection,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,271,272,290,271,272,0,6,10,0,0,0,0,5,10,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,21,5,1,0,1,1,0,1,44,57,44,52,57,44,Non applicable,353,Non applicable,Non applicable,183,Non applicable,3,6,3,3,2,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,102,2023-08-22 10:47:18.357
2023-08-24 13:58:42.023,2023-08-24 13:58:42.557,2023-08-24 23:15:07.817,2023-08-28 04:03:26.333,2023-08-28 07:47:38.713,2023-08-28 16:46:00.040,100,102,102,103,104,107,911,4322,4322,10606,911,911,911,4322,4322,10606,911,911,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,290,273,300,282,278,0,9,76,3,8,0,0,9,76,3,8,0,1,2,3,4,5,6,0,0,2,0,0,0,5,21,21,11,5,5,0,0,0,1,0,0,44,57,57,49,44,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,102,2023-08-28 16:49:15.480
2023-09-05 15:10:37.847,2023-09-05 15:10:39.003,2023-09-06 00:53:31.187,2023-09-06 15:15:42.433,2023-09-07 13:18:11.450,2023-09-07 15:16:25.087,100,102,101,102,103,104,306,4322,306,4322,10606,306,306,4322,306,4322,10606,306,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,300,279,0,9,14,22,1,162,0,9,14,20,1,162,1,2,3,4,5,6,0,0,0,0,0,5,5,21,5,21,11,5,1,0,1,0,1,1,50,57,50,57,49,50,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,3,3,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,102,2023-09-14 09:33:33.213
2023-09-11 15:40:47.013,2023-09-11 15:40:55.950,2023-09-11 15:59:35.743,2023-09-12 09:16:47.930,2023-09-13 13:57:54.553,2023-09-13 14:05:55.423,100,102,101,101,102,102,9522,4960,9522,9522,4960,4731,9522,4960,9522,9522,4960,4731,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Non identifiable,Task returned to team,Task returned to team,270,271,290,272,290,290,0,0,17,28,0,0,0,0,0,28,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,5,21,21,3,0,3,3,0,1,53,46,53,53,46,52,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,3,1,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2023-09-13 14:55:35.370
2023-09-12 09:06:55.950,2023-09-12 09:07:27.513,2023-09-12 10:56:45.970,2023-09-12 10:59:25.233,2023-09-12 11:05:18.667,2023-09-12 11:14:04.363,100,102,101,102,102,101,1853,4960,1853,4731,4960,1853,1853,4960,1853,4731,4960,1853,Initial Request,Execution,Requester response to rejection,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,271,272,290,271,272,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,21,5,4,0,4,1,0,4,27,46,27,52,46,27,Non applicable,183,Non applicable,Non applicable,183,Non applicable,2,6,3,3,2,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2023-09-12 11:28:42.230
2023-09-12 10:50:44.333,2023-09-12 10:50:49.320,2023-09-12 13:02:39.297,2023-09-12 13:24:25.637,2023-09-12 13:37:34.233,2023-09-12 14:09:22.730,100,102,101,102,102,101,9287,4731,9287,4960,4731,9287,9287,4731,9287,4960,4731,9287,Initial Request,Execution,Requester response to rejection,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,271,272,290,271,272,0,2,0,0,0,0,0,2,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,6,21,6,21,21,6,2,1,2,0,1,2,59,52,59,46,52,59,Non applicable,300,Non applicable,Non applicable,300,Non applicable,2,3,3,3,2,6,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,102,2023-09-12 14:21:53.680
2023-09-18 08:56:29.603,2023-09-18 08:56:30.167,2023-09-18 09:08:06.567,2023-09-18 10:15:55.393,2023-09-18 10:24:29.060,2023-09-18 10:59:11.510,100,102,101,102,101,102,10722,4960,10722,4960,10722,4731,10722,4960,10722,4960,10722,4731,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,271,272,290,0,0,1,0,0,1,0,0,1,0,0,1,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,5,21,1,0,1,0,1,1,51,46,51,46,51,52,Non applicable,300,Non applicable,300,Non applicable,Non applicable,1,6,3,3,2,9,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,2,0,0,0,0,102,2023-09-18 12:16:57.920
2023-09-26 15:27:48.167,2023-09-26 15:27:48.570,2023-09-26 17:02:26.690,2023-09-27 21:42:33.840,2023-09-28 13:28:23.100,2023-09-28 13:37:12.737,100,102,103,104,102,101,686,4960,10606,686,4731,686,686,4960,10606,686,4731,686,Initial Request,Execution,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,271,272,0,1,28,15,0,2,0,1,0,15,0,1,1,2,3,4,5,6,0,0,0,0,0,0,3,21,11,3,21,3,0,0,1,0,1,0,43,46,49,43,52,43,Non applicable,Non applicable,Non applicable,Non applicable,300,Non applicable,3,6,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,102,2023-09-28 15:49:29.473
2023-09-27 14:37:16.720,2023-09-27 14:37:17.133,2023-09-27 15:11:53.200,2023-09-27 16:28:53.170,2023-09-28 08:39:30.780,2023-09-28 09:16:59.880,100,102,101,101,102,103,1192,4731,1192,1192,4322,10606,1192,4731,1192,1192,4322,10606,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,271,290,272,273,278,0,0,1,16,0,0,0,0,0,16,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,5,21,11,2,1,2,2,0,1,43,52,43,43,57,49,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,0,3,4,2,1,7,1,1,1,1,1,1,0,1,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,102,2023-09-28 09:41:28.327
2023-09-28 10:40:34.857,2023-09-28 10:40:37.647,2023-09-28 11:27:48.097,2023-09-28 14:06:45.260,2023-09-28 14:11:05.960,2023-09-29 08:47:05.280,100,102,101,102,102,101,8977,4960,8977,4960,4960,8977,8977,4960,8977,4960,4960,8977,Initial Request,Execution,Requester response to rejection,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,271,272,290,271,272,0,0,2,0,18,8,0,0,2,0,0,6,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,21,5,2,0,2,0,0,2,53,46,53,46,46,53,Non applicable,300,Non applicable,Non applicable,331,Non applicable,3,6,3,3,2,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,102,2023-09-29 16:53:18.727
2023-10-03 10:06:19.450,2023-10-03 10:06:19.717,2023-10-03 10:18:44.513,2023-10-03 10:29:06.670,2023-10-03 10:32:17.907,2023-10-03 11:33:00.850,100,102,102,102,102,102,2121,3959,3959,3959,4960,4731,2121,3959,3959,3959,4960,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,21,21,21,1,1,1,1,0,1,23,55,55,55,46,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,1,5,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-10-03 11:40:22.120
2023-10-09 09:52:47.343,2023-10-09 09:52:47.660,2023-10-09 15:10:32.047,2023-10-09 15:13:38.673,2023-10-10 11:55:52.103,2023-10-10 11:59:55.480,100,102,104,102,102,102,1853,4731,1853,4731,4322,4322,1853,4731,1853,4731,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,275,279,290,290,290,0,5,0,20,0,1,0,4,0,20,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,21,21,4,1,4,1,0,0,27,52,27,52,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,102,2023-10-10 13:15:44.150
2023-10-12 12:02:41.877,2023-10-12 12:02:42.257,2023-10-12 14:13:46.893,2023-10-16 09:28:14.067,2023-10-16 09:38:13.190,2023-10-16 09:46:41.510,100,102,104,102,103,104,2122,4731,2122,4731,10606,2122,2122,4731,2122,4731,10606,2122,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,273,300,279,0,2,91,0,0,0,0,2,91,0,0,0,1,2,3,4,5,6,0,0,2,0,0,0,1,21,1,21,11,1,0,1,0,1,1,0,27,52,27,52,49,27,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,102,2023-10-16 09:50:53.533
2023-10-13 08:38:21.240,2023-10-13 08:38:22.493,2023-10-13 11:17:31.260,2023-10-13 14:43:49.880,2023-10-13 15:17:07.153,2023-10-16 05:58:56.527,100,102,103,104,102,101,1192,4960,10606,1192,4322,1192,1192,4960,10606,1192,4322,1192,Initial Request,Execution,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,271,272,0,2,3,0,62,3,0,2,3,0,62,2,1,2,3,4,5,6,0,0,0,0,0,0,5,21,11,5,21,5,2,0,1,2,0,2,43,46,49,43,57,43,Non applicable,Non applicable,Non applicable,Non applicable,300,Non applicable,0,3,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,102,2023-10-16 09:01:22.177
2023-10-13 09:17:55.410,2023-10-13 09:17:56.933,2023-10-13 12:05:30.143,2023-10-13 12:20:20.600,2023-10-13 13:00:47.840,2023-10-13 13:13:50.267,100,102,101,102,102,102,706,4960,706,4731,4960,4960,706,4960,706,4731,4960,4960,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,271,272,290,290,290,0,2,0,0,0,0,0,2,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,21,21,1,0,1,1,0,0,47,46,47,52,46,46,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,3,6,2,4,1,6,1,1,1,1,1,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,102,2023-10-13 13:17:55.017
2023-10-18 12:24:03.610,2023-10-18 12:24:04.000,2023-10-18 12:36:02.050,2023-10-18 12:59:01.247,2023-10-18 13:55:46.760,2023-10-18 14:26:48.057,100,102,102,103,104,107,8690,8548,4960,10606,8690,8690,8690,8548,4960,10606,8690,8690,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,290,273,300,282,278,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,6,32,21,11,6,6,5,1,0,1,5,5,55,58,46,49,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,5,1,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,2,0,2,0,0,0,1,102,2023-10-18 14:28:59.467
2023-10-19 15:39:59.363,2023-10-19 15:39:59.863,2023-10-19 15:48:34.250,2023-10-19 15:53:04.387,2023-10-19 15:53:41.407,2023-10-19 15:56:03.320,100,102,104,107,102,104,9973,4731,9973,9973,4731,9973,9973,4731,9973,9973,4731,9973,Initial Request,Execution,Execution,Final task,Execution,Execution,Submit initial request,Non identifiable,Task executed with success,Non identifiable,Non identifiable,Non identifiable,270,275,282,278,275,279,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,5,21,5,4,1,4,4,1,4,51,52,51,51,52,51,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,4,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,0,1,1,0,0,0,1,102,2023-10-19 16:10:25.373
2023-10-20 17:17:25.067,2023-10-20 17:17:25.553,2023-10-20 17:31:51.627,2023-10-23 10:54:34.440,2023-10-23 11:02:45.137,2023-10-23 13:58:23.020,100,102,101,102,103,104,1002,4731,1002,4731,10606,1002,1002,4731,1002,4731,10606,1002,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,300,279,0,0,65,0,2,1,0,0,65,0,2,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,11,5,9,1,9,1,1,9,41,52,41,52,49,41,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,3,6,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,102,2023-10-23 15:09:27.247
2023-10-23 10:44:13.520,2023-10-23 10:44:13.920,2023-10-23 10:50:16.197,2023-10-23 10:53:30.797,2023-10-23 10:55:13.910,2023-10-23 11:35:35.787,100,102,102,102,102,102,1073,4731,4960,4960,3959,3959,1073,4731,4960,4960,3959,3959,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,28,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,21,21,21,2,1,0,0,1,1,40,52,46,46,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,1,5,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,102,2023-10-24 15:35:43.047
2023-10-23 12:01:26.927,2023-10-23 12:01:27.240,2023-10-23 12:05:06.440,2023-10-23 12:13:43.793,2023-10-23 12:16:43.990,2023-10-23 12:21:14.397,100,102,101,102,102,102,76,4960,76,3959,4731,10606,76,4960,76,3959,4731,10606,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,271,272,290,290,290,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,4,5,6,0,0,0,0,0,0,4,21,4,21,21,11,2,0,2,1,1,1,60,46,60,55,52,49,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,1,4,3,3,1,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2023-10-23 14:15:07.700
2023-10-23 14:10:25.787,2023-10-23 14:10:26.037,2023-10-23 14:12:47.443,2023-10-23 14:13:42.593,2023-10-23 14:19:17.513,2023-10-23 14:27:47.170,100,102,102,102,102,102,9771,4960,4731,4731,3959,10606,9771,4960,4731,4731,3959,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,21,21,11,1,0,1,1,1,1,55,46,52,52,55,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2023-10-23 15:39:28.293
2023-10-23 14:43:12.553,2023-10-23 14:43:12.927,2023-10-23 14:56:18.643,2023-10-23 15:52:04.280,2023-10-23 17:08:56.027,2023-10-24 08:01:57.097,100,102,102,102,102,104,870,4960,10606,4322,4322,870,870,4960,10606,4322,4322,870,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,290,275,279,0,0,0,1,14,1,0,0,0,1,0,1,1,2,3,4,5,6,0,0,0,0,0,0,5,21,11,21,21,5,2,0,1,0,0,2,44,46,49,57,57,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,102,2023-10-24 09:59:36.853
2023-10-24 09:45:26.400,2023-10-24 09:45:26.733,2023-10-24 09:47:35.637,2023-10-24 10:02:11.733,2023-10-24 10:14:35.953,2023-10-24 10:22:46.750,100,102,102,102,101,102,7579,10606,4960,4322,7579,10606,7579,10606,4960,4322,7579,10606,Initial Request,Execution,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,290,271,272,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,11,21,21,5,11,0,1,0,0,0,1,57,49,46,57,57,49,Non applicable,Non applicable,Non applicable,300,Non applicable,Non applicable,3,4,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2023-10-24 10:28:49.003
2023-10-24 11:57:09.777,2023-10-24 11:57:11.537,2023-10-24 11:58:57.610,2023-10-24 12:02:15.300,2023-10-24 14:34:43.620,2023-10-24 14:35:53.623,100,102,102,101,102,102,1472,10606,4960,1472,3959,10606,1472,10606,4960,1472,3959,10606,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,0,2,0,0,0,0,0,2,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,11,21,5,21,11,2,1,0,2,1,1,33,49,46,33,55,49,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,0,4,4,2,1,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,102,2023-10-24 14:42:56.227
2023-10-25 17:38:47.763,2023-10-25 17:38:47.990,2023-10-25 22:14:38.663,2023-10-26 14:34:01.543,2023-10-26 14:49:36.333,2023-10-26 15:04:29.807,100,102,103,104,107,102,11127,4322,10606,11127,11127,3959,11127,4322,10606,11127,11127,3959,Initial Request,Execution,Execution,Execution,Final task,Execution,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,273,300,282,278,290,0,4,16,0,0,0,0,4,16,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,11,5,5,21,1,0,1,1,1,1,50,57,49,50,50,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,102,2023-10-26 15:26:44.770
2023-10-25 17:40:26.107,2023-10-25 17:40:26.440,2023-10-25 22:21:07.897,2023-11-02 09:53:22.403,2023-11-02 10:39:57.907,2023-11-23 15:38:15.383,100,102,101,102,104,102,20,4322,20,4322,20,8548,20,4322,20,4322,20,8548,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,275,279,290,0,4,179,0,508,89,0,4,179,0,502,0,1,2,3,4,5,6,0,0,0,0,20,2,4,21,4,21,4,32,2,0,2,0,2,1,44,57,44,57,44,58,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,2,1,10,1,1,1,1,1,1,0,1,1,1,1,4,1,0,1,0,0,0,0,0,2,1,0,102,2023-11-27 08:42:52.167
2023-10-31 16:47:58.533,2023-10-31 16:47:59.973,2023-10-31 17:01:18.090,2023-11-03 12:17:37.983,2023-11-03 12:18:50.403,2023-11-03 12:20:04.767,100,102,101,102,102,102,11070,4960,11070,10606,8548,3959,11070,4960,11070,10606,8548,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Task returned to team,270,271,272,290,301,290,0,0,67,0,0,0,0,0,67,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,11,32,21,0,0,0,1,1,1,52,46,52,49,58,55,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,1,3,4,2,1,7,1,1,1,1,1,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0,102,2023-11-03 12:21:32.577
2023-11-03 08:54:17.043,2023-11-03 08:54:17.410,2023-11-03 08:55:24.823,2023-11-03 09:09:24.373,2023-11-03 09:57:31.767,2023-11-03 11:55:07.767,100,102,102,102,102,102,11322,10606,3959,3959,3959,10606,11322,10606,3959,3959,3959,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,301,290,290,290,290,0,0,0,0,1,75,0,0,0,0,1,69,1,2,3,4,5,6,0,0,0,0,0,2,5,11,21,21,21,11,2,1,1,1,1,1,51,49,55,55,55,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,102,2023-11-06 15:41:16.800
